Student_ID,Gender,Age,City,College_Tier,Branch,Graduation_Year,Tenth_Percentage,Twelfth_Percentage,Diploma_Percentage,CGPA,Backlogs,Internship_Experience,Internship_Duration_Months,Projects_Count,Innovative_Project,Technical_Courses_Count,Primary_Skill,Secondary_Skill,SQL_Skill_Level,PowerBI_Skill_Level,Python_Skill_Level,Communication_Score,Aptitude_Score,Coding_Score,English_Score,Attendance_Percentage,Placement_Training,Mock_Interview_Score,Applied_Companies,Shortlisted_Companies,Interview_Rounds_Attended,Placement_Status,Company_Tier,Job_Role,Package_LPA,Placement_Channel,Offer_Date
STU20260100,Male,22,Chandigarh,Tier 2,Mechanical,2024,98,95.5,,9.55,1,Yes,3,2,Yes,2,Tableau,Machine Learning,Advanced,Advanced,Advanced,89.6,71.9,64.1,72.8,76.2,Yes,97.9,9,5,4,Placed,Tier 3,Product Analyst Intern,5.44,Campus Drive,2026-01-27
STU20260101,Male,23,Ghaziabad,Tier 2,Mechanical,2025,79.9,76.2,,7.35,0,No,0,4,No,4,Excel,Tableau,Advanced,Beginner,Advanced,56.7,57.2,59.5,72.8,97.0,Yes,70.8,12,3,1,Not Placed,,,,,
STU20260102,Female,20,Dehradun,Tier 2,Information Technology,2026,72.9,71.6,,6.97,1,No,0,1,No,2,C++,SQL,Intermediate,Intermediate,Beginner,57.5,60.4,45.7,44.0,66.0,No,69.5,13,2,2,Not Placed,,,,,
STU20260103,Female,21,Noida,Tier 1,Computer Science,2024,90.6,80.3,,8.04,1,Yes,3,5,Yes,2,Cloud Basics,Tableau,Advanced,Intermediate,Intermediate,85.6,65.0,75.4,60.1,78.8,No,59.6,17,13,2,Placed,Tier 2,Data Analyst,6.34,Campus Drive,2026-06-03
STU20260104,Male,21,Delhi,Tier 2,Electronics,2026,84.5,79.1,,7.34,2,Yes,1,2,No,0,Excel,Cloud Basics,Intermediate,Intermediate,Beginner,60.4,64.7,75.9,64.4,87.8,Yes,37.3,15,3,0,Not Placed,,,,,
STU20260105,Male,21,Dehradun,Tier 3,Electrical,2026,51.2,42,,5.0,3,No,0,2,No,1,Excel,SQL,None,Beginner,None,38.1,24.9,52.6,63.5,78.9,Yes,48.4,18,1,2,Not Placed,,,,,
STU20260106,Male,21,Jaipur,Tier 1,Electronics,2025,76.3,87.4,71.4,8.81,0,No,0,3,No,4,Cloud Basics,Python,Advanced,Advanced,Advanced,65.0,80.8,51.8,68.8,76.7,No,46.7,5,2,4,Placed,Tier 3,Data Analyst,5.34,Campus Drive,2026-06-26
STU20260107,Male,21,Dehradun,Tier 1,Computer Science,2024,78.0,63.5,71.0,6.43,2,Yes,3,3,Yes,1,Python,SQL,Intermediate,Beginner,Intermediate,75.4,49.1,45.3,66.5,92.4,No,68.8,6,1,0,Not Placed,,,,,
STU20260108,Female,22,Delhi,Tier 2,Mechanical,2026,67.1,64.9,,7.49,0,No,0,1,No,1,Power BI,Java,Intermediate,Intermediate,Beginner,66.0,61.0,37.7,64.8,85.5,No,48.3,5,0,0,Not Placed,,,,,
STU20260109,Male,22,Dehradun,Tier 3,Mechanical,2026,50.3,60.1,,5.6,2,No,0,1,Yes,2,Power BI,Excel,Beginner,None,Beginner,65.1,56.8,54.9,85.7,67.1,No,48.5,22,1,2,Not Placed,,,,,
STU20260110,Female,23,Chandigarh,Tier 2,Information Technology,2026,80.2,71.9,,7.95,3,No,0,2,No,2,Power BI,Cloud Basics,Advanced,Advanced,Advanced,65.1,41.7,44.5,47.2,71.3,No,66.2,12,1,0,Not Placed,,,,,
STU20260111,Male,21,Ghaziabad,Tier 2,Computer Science,2026,73.7,71.5,,7.98,0,Yes,2,6,No,4,Java,Cloud Basics,Advanced,Advanced,Intermediate,67.7,48.4,98,59.8,82.1,No,50.1,10,7,1,Not Placed,,,,,
STU20260112,Male,21,Bengaluru,Tier 2,Electronics,2026,77.2,63.6,69.6,6.87,1,No,0,2,No,2,Power BI,SQL,Intermediate,Intermediate,Beginner,82.0,42.6,40.6,84.0,73.1,No,61.3,16,3,0,Not Placed,,,,,
STU20260113,Female,21,Delhi,Tier 1,Civil,2026,84.3,76.0,59.9,7.51,3,No,0,1,No,0,Excel,Cloud Basics,Intermediate,None,None,68.4,63.1,72.8,73.5,81.3,Yes,61.7,7,1,0,Not Placed,,,,,
STU20260114,Male,22,Delhi,Tier 3,Computer Science,2026,70.3,75.7,,7.37,0,No,0,1,No,2,SQL,Tableau,Beginner,Beginner,Intermediate,60.6,27.8,62.5,72.4,89.8,No,57.6,7,2,1,Not Placed,,,,,
STU20260115,Male,20,Jaipur,Tier 2,AI & ML,2025,75.4,73.2,,6.16,0,No,0,2,No,3,SQL,Python,Intermediate,Beginner,None,58.9,20,51.1,55.4,87.5,Yes,66.3,16,4,1,Not Placed,,,,,
STU20260116,Female,21,Noida,Tier 1,Computer Science,2025,74.8,83.1,,9.14,1,No,0,4,Yes,2,Java,Machine Learning,Advanced,Advanced,Advanced,94.6,59.8,90.9,53.6,87.7,Yes,89.1,12,9,5,Placed,Tier 2,Frontend Developer,8.88,Campus Drive,2026-06-03
STU20260117,Female,23,Mumbai,Tier 2,Electrical,2026,76.7,69.2,70.9,8.34,0,No,0,3,No,3,Tableau,Java,Intermediate,Advanced,Intermediate,66.1,68.2,70.9,94.0,95.6,No,58.9,14,6,1,Not Placed,,,,,
STU20260118,Female,20,Dehradun,Tier 3,Computer Science,2026,77.8,82.0,,7.97,1,Yes,6,3,No,4,SQL,Java,Advanced,Intermediate,Advanced,76.5,71.2,98,55.2,88.7,No,51.8,13,5,2,Not Placed,,,,,
STU20260119,Male,21,Jaipur,Tier 2,Computer Science,2024,78.1,86.3,,9.31,0,Yes,3,5,No,4,Java,Cloud Basics,Advanced,Advanced,Advanced,69.2,60.0,84.3,70.5,80.9,Yes,64.5,14,11,5,Placed,Tier 2,Data Analyst,5.83,Off Campus,2026-06-24
STU20260120,Female,21,Delhi,Tier 2,AI & ML,2026,78.0,83.2,,9.65,1,No,0,4,Yes,4,C++,Java,Advanced,Advanced,Advanced,70.6,75.4,98,66.2,95.5,No,53.1,10,7,1,Not Placed,,,,,
STU20260121,Female,21,Chandigarh,Tier 1,Civil,2026,77.6,75.5,,7.4,0,No,0,1,No,0,Python,Machine Learning,Beginner,Intermediate,Advanced,76.9,71.6,45.1,58.7,82.3,No,69.1,9,1,0,Not Placed,,,,,
STU20260122,Female,20,Faridabad,Tier 2,Information Technology,2025,76.1,76.8,66.3,7.09,0,No,0,3,No,0,Python,Tableau,Beginner,Intermediate,Intermediate,36.3,48.2,79.8,52.5,86.0,Yes,51.9,8,1,1,Not Placed,,,,,
STU20260123,Female,20,Noida,Tier 2,Information Technology,2026,65.4,59.3,,5.15,3,No,0,0,Yes,2,Power BI,C++,None,None,None,75.5,39.9,33.0,63.9,50,No,39.8,13,1,1,Not Placed,,,,,
STU20260124,Female,21,Delhi,Tier 2,Mechanical,2025,77.2,77.1,,8.14,4,No,0,3,No,1,Python,SQL,Advanced,Intermediate,Advanced,77.1,36.4,46.3,54.3,87.0,Yes,79.5,12,2,1,Not Placed,,,,,
STU20260125,Female,21,Gurugram,Tier 1,Mechanical,2025,78.2,62.4,,6.12,0,No,0,2,No,3,Java,Excel,Beginner,None,Beginner,60.7,46.0,55.3,40.7,68.2,Yes,69.7,10,0,1,Not Placed,,,,,
STU20260126,Female,21,Jaipur,Tier 1,Information Technology,2025,74.9,70.6,,7.73,1,Yes,2,3,Yes,3,C++,Java,Beginner,Beginner,Advanced,98,51.4,53.9,58.9,68.2,No,80.2,11,2,2,Not Placed,,,,,
STU20260127,Female,21,Hyderabad,Tier 3,Information Technology,2025,77.3,72.9,,7.27,0,No,0,1,No,2,SQL,Power BI,Advanced,Intermediate,Intermediate,72.0,62.1,58.6,60.0,73.5,No,54.9,14,4,1,Not Placed,,,,,
STU20260128,Male,21,Dehradun,Tier 2,Data Science,2025,81.0,82.8,,8.57,0,Yes,3,4,Yes,5,SQL,Excel,Advanced,Advanced,Advanced,98,77.7,71.3,70.4,67.2,Yes,63.5,11,9,4,Placed,Tier 2,Business Analyst,6.06,Off Campus,2026-03-12
STU20260129,Male,21,Mumbai,Tier 2,Electronics,2025,71.7,59.8,,5.62,3,No,0,0,No,1,Power BI,Java,None,Intermediate,Beginner,29.3,23.7,23.6,35.7,73.7,Yes,55.5,14,1,1,Not Placed,,,,,
STU20260130,Female,21,Pune,Tier 3,AI & ML,2026,89.1,78.4,,7.9,2,Yes,2,3,No,5,SQL,Machine Learning,Intermediate,Intermediate,Advanced,68.7,57.5,59.3,76.4,82.8,Yes,72.7,9,0,0,Not Placed,,,,,
STU20260131,Male,22,Delhi,Tier 3,Computer Science,2026,82.1,74.6,,8.41,0,Yes,6,4,No,4,Java,Machine Learning,Advanced,Advanced,Advanced,89.4,57.1,98,75.7,73.1,Yes,72.1,16,14,3,Placed,Tier 3,QA Analyst,5.3,Campus Drive,2026-06-16
STU20260132,Female,21,Delhi,Tier 2,Information Technology,2025,86.7,85.1,,8.09,0,No,0,2,No,2,Python,Tableau,Intermediate,Advanced,Advanced,73.4,61.6,63.0,56.9,72.4,Yes,71.5,15,8,3,Placed,Tier 3,Data Analyst,5.43,Campus Drive,2026-03-01
STU20260133,Male,24,Delhi,Tier 3,Information Technology,2024,74.9,73.3,79.6,7.46,0,No,0,1,No,2,Excel,Power BI,Advanced,Advanced,Beginner,64.6,57.0,56.7,64.1,88.4,No,38.4,19,5,2,Not Placed,,,,,
STU20260134,Male,22,Delhi,Tier 2,Electrical,2025,86.1,83.1,,8.14,0,Yes,6,5,No,3,Excel,SQL,Advanced,Intermediate,Intermediate,91.1,57.4,57.5,76.7,87.7,Yes,73.7,13,9,3,Placed,Tier 3,Data Analyst,4.75,Campus Drive,2026-04-03
STU20260135,Female,21,Bengaluru,Tier 3,Computer Science,2025,83.3,89.5,68.0,9.14,0,No,0,2,No,4,Excel,Machine Learning,Advanced,Advanced,Advanced,56.7,72.1,77.1,77.7,86.6,Yes,75.4,12,5,2,Not Placed,,,,,
STU20260136,Female,20,Delhi,Tier 2,Information Technology,2025,90.8,88.9,,9.12,2,No,0,3,Yes,2,Python,Machine Learning,Advanced,Advanced,Advanced,54.7,71.1,79.8,50.2,84.6,Yes,64.8,11,5,0,Not Placed,,,,,
STU20260137,Male,20,Lucknow,Tier 2,Electronics,2026,79.0,74.9,,7.5,1,Yes,6,2,No,0,Power BI,Excel,Beginner,Advanced,Advanced,80.1,37.1,83.7,74.0,63.1,No,54.6,16,5,0,Not Placed,,,,,
STU20260138,Male,21,Noida,Tier 3,Mechanical,2026,63.3,57.6,,5.8,1,No,0,0,Yes,2,Python,Power BI,None,Beginner,Intermediate,44.4,65.5,50.4,78.7,72.1,Yes,46.9,9,0,1,Not Placed,,,,,
STU20260139,Female,22,Gurugram,Tier 2,AI & ML,2024,90.3,94.7,76.4,9.8,0,No,0,5,Yes,3,Machine Learning,Tableau,Advanced,Advanced,Advanced,96.7,68.4,77.9,67.1,87.7,Yes,84.4,10,8,3,Placed,Tier 2,Data Analyst,7.83,Off Campus,2026-04-06
STU20260140,Male,23,Dehradun,Tier 3,Computer Science,2026,92.9,94.3,,9.8,0,No,0,1,No,3,Java,Excel,Advanced,Advanced,Advanced,70.4,61.9,78.9,54.8,83.2,No,72.1,17,12,1,Not Placed,,,,,
STU20260141,Male,21,Chandigarh,Tier 1,Information Technology,2025,77.3,75.0,,6.96,0,Yes,3,3,Yes,1,Python,Tableau,Intermediate,Advanced,Intermediate,71.3,70.8,46.0,72.7,74.0,Yes,68.1,8,5,4,Placed,Tier 3,Backend Developer,5.12,Off Campus,2026-04-20
STU20260142,Male,20,Mumbai,Tier 2,Information Technology,2026,72.6,73.0,70.9,8.89,2,No,0,2,Yes,2,Python,Excel,Advanced,Advanced,Advanced,66.6,41.1,61.3,47.3,75.9,No,49.3,7,2,0,Not Placed,,,,,
STU20260143,Male,21,Dehradun,Tier 2,Electronics,2026,70.9,79.6,,8.46,2,Yes,1,2,No,4,Cloud Basics,SQL,Advanced,Advanced,Advanced,81.2,66.2,92.1,65.2,77.8,No,60.9,11,6,0,Not Placed,,,,,
STU20260144,Female,21,Noida,Tier 3,AI & ML,2025,83.4,83.7,,9.8,3,No,0,3,Yes,2,SQL,Machine Learning,Advanced,Advanced,Advanced,87.1,59.3,53.7,59.1,76.2,Yes,61.4,9,2,4,Placed,Tier 3,Data Engineer Intern,4.67,Campus Drive,2026-06-17
STU20260145,Female,21,Pune,Tier 3,Civil,2026,75.8,76.3,,7.5,1,Yes,1,2,Yes,5,SQL,Java,Intermediate,Intermediate,Beginner,67.4,98,74.7,51.4,69.3,No,59.7,12,6,2,Placed,Tier 3,Backend Developer,4.72,Off Campus,2026-03-06
STU20260146,Female,21,Delhi,Tier 2,Computer Science,2026,86.1,84.7,,8.63,1,Yes,6,1,No,3,Power BI,Cloud Basics,Advanced,Advanced,Advanced,63.3,44.8,59.3,59.9,72.0,No,41.3,11,3,0,Not Placed,,,,,
STU20260147,Male,23,Pune,Tier 2,Mechanical,2026,73.6,79.3,,8.14,3,Yes,3,5,Yes,1,Excel,Java,Advanced,Beginner,Advanced,90.9,77.2,32.5,77.6,87.3,No,83.9,12,3,1,Not Placed,,,,,
STU20260148,Male,22,Dehradun,Tier 2,Electronics,2025,70.0,51.7,,5.22,0,No,0,1,No,0,Python,Power BI,None,None,Beginner,70.2,66.5,47.2,60.9,68.3,No,70.7,21,1,1,Not Placed,,,,,
STU20260149,Female,20,Delhi,Tier 2,Mechanical,2025,90.3,73.1,,7.69,0,No,0,3,No,4,Power BI,SQL,Advanced,Intermediate,Advanced,61.5,82.8,79.7,54.1,81.3,Yes,74.9,14,6,1,Not Placed,,,,,
STU20260150,Male,20,Delhi,Tier 3,Computer Science,2025,69.6,57.1,,5.0,1,Yes,3,1,No,4,Java,SQL,None,None,None,45.5,44.4,92.3,37.6,67.9,No,67.5,20,4,1,Not Placed,,,,,
STU20260151,Female,24,Noida,Tier 2,Information Technology,2025,77.2,82.7,,8.43,0,No,0,2,Yes,2,Tableau,Java,Advanced,Beginner,Beginner,66.1,62.2,83.6,45.6,91.6,Yes,67.9,8,4,3,Placed,Tier 3,Product Analyst Intern,5.17,Campus Drive,2026-01-04
STU20260152,Female,21,Dehradun,Tier 2,Computer Science,2024,94.6,89.1,,9.68,2,No,0,3,No,2,C++,Java,Advanced,Advanced,Advanced,87.5,73.3,49.9,63.5,80.4,No,66.7,7,5,0,Not Placed,,,,,
STU20260153,Male,23,Gurugram,Tier 2,Mechanical,2024,71.4,66.2,73.4,6.12,2,No,0,4,No,4,C++,Tableau,Beginner,Beginner,None,63.4,25.9,75.8,55.5,81.6,Yes,62.4,18,6,1,Not Placed,,,,,
STU20260154,Female,20,Pune,Tier 3,AI & ML,2026,86.7,94.2,,9.39,0,No,0,2,No,2,Python,Excel,Intermediate,Advanced,Advanced,68.5,95.3,81.8,58.7,80.4,Yes,71.5,17,11,0,Not Placed,,,,,
STU20260155,Male,23,Jaipur,Tier 1,Mechanical,2026,71.7,67.2,,8.41,0,Yes,2,4,Yes,2,Excel,SQL,Intermediate,Intermediate,Advanced,84.2,84.1,43.6,56.9,78.3,Yes,59.8,11,6,3,Placed,Tier 2,Data Analyst,6.75,Campus Drive,2026-06-15
STU20260156,Male,21,Lucknow,Tier 3,Electronics,2026,72.5,81.0,,9.2,0,Yes,6,4,Yes,4,Python,SQL,Advanced,Advanced,Advanced,90.4,92.0,71.4,67.8,97.8,No,86.5,10,8,1,Not Placed,,,,,
STU20260157,Male,21,Lucknow,Tier 2,AI & ML,2025,70.1,80.5,,8.45,1,No,0,2,Yes,2,Machine Learning,Cloud Basics,Intermediate,Advanced,Intermediate,66.3,76.7,81.0,58.8,88.9,No,56.0,8,3,0,Not Placed,,,,,
STU20260158,Male,20,Jaipur,Tier 3,Electrical,2026,85.5,78.8,,7.23,0,No,0,3,Yes,4,C++,Tableau,Advanced,Advanced,Advanced,98,39.5,55.9,66.1,61.3,No,61.7,22,7,0,Not Placed,,,,,
STU20260159,Female,24,Delhi,Tier 2,Computer Science,2025,68.4,60.4,,5.71,1,Yes,2,3,No,3,Cloud Basics,Power BI,None,None,None,56.5,47.7,51.8,26.1,82.7,Yes,54.2,12,2,1,Not Placed,,,,,
STU20260160,Male,21,Jaipur,Tier 2,Information Technology,2025,66.1,55.8,,5.24,0,No,0,0,No,2,Python,C++,None,None,Beginner,68.2,68.9,98,60.3,74.5,Yes,55.5,17,2,2,Not Placed,,,,,
STU20260161,Female,20,Lucknow,Tier 3,Information Technology,2024,67.3,76.9,,7.04,1,No,0,2,No,3,Excel,Java,Intermediate,Intermediate,Beginner,51.9,48.8,68.6,92.8,84.9,No,46.1,12,1,0,Not Placed,,,,,
STU20260162,Male,21,Pune,Tier 1,Computer Science,2024,80.4,74.6,,7.61,1,Yes,3,1,No,2,Power BI,SQL,Advanced,Advanced,Advanced,81.8,40.1,61.6,74.8,70.1,Yes,49.8,3,1,3,Placed,Tier 2,Business Analyst,5.74,Campus Drive,2026-06-25
STU20260163,Female,21,Dehradun,Tier 2,Information Technology,2025,75.3,67.2,,7.12,0,Yes,3,4,No,3,Power BI,Machine Learning,Intermediate,Advanced,Beginner,65.5,85.6,69.3,78.8,65.3,Yes,77.2,11,4,4,Placed,Tier 2,Data Analyst,5.67,Referral,2026-01-14
STU20260164,Male,20,Ghaziabad,Tier 2,Information Technology,2025,77.7,79.2,,8.15,1,No,0,4,No,3,SQL,Python,Advanced,Advanced,Advanced,69.3,54.3,82.8,69.2,75.8,Yes,85.5,1,1,1,Not Placed,,,,,
STU20260165,Female,22,Noida,Tier 3,Information Technology,2024,53.1,68.2,,7.06,0,No,0,2,Yes,1,SQL,Machine Learning,Beginner,Intermediate,Intermediate,76.9,58.9,60.7,80.9,83.4,Yes,43.9,17,1,4,Placed,Startup,Product Analyst Intern,2.74,Campus Drive,2026-04-19
STU20260166,Male,22,Chandigarh,Tier 2,Electronics,2026,78.3,73.5,,6.72,1,Yes,3,4,No,2,Excel,Power BI,Beginner,Advanced,Beginner,76.4,68.4,38.3,64.7,81.0,No,82.5,13,2,1,Not Placed,,,,,
STU20260167,Male,23,Ghaziabad,Tier 2,Computer Science,2024,81.7,85.6,,8.8,1,No,0,0,No,2,Cloud Basics,Excel,Intermediate,Intermediate,Advanced,75.5,67.9,83.3,49.8,68.3,No,68.5,16,8,0,Not Placed,,,,,
STU20260168,Male,22,Ghaziabad,Tier 3,Computer Science,2026,80.8,82.4,70.0,9.47,0,Yes,3,4,No,3,C++,Python,Advanced,Advanced,Advanced,88.8,52.7,74.4,74.6,80.9,Yes,56.8,15,11,2,Placed,Tier 2,QA Analyst,6.82,Campus Drive,2026-03-18
STU20260169,Male,21,Jaipur,Tier 1,Electrical,2026,80.8,75.5,,7.97,0,Yes,6,4,Yes,1,Java,Cloud Basics,Advanced,Intermediate,Advanced,61.6,62.8,86.3,55.3,86.4,Yes,68.9,15,10,0,Not Placed,,,,,
STU20260170,Male,21,Delhi,Tier 2,Computer Science,2025,79.8,67.9,,7.16,0,Yes,4,2,No,4,SQL,Excel,Beginner,Intermediate,Beginner,65.7,60.6,98,73.2,72.2,Yes,82.8,15,10,2,Placed,Tier 2,Business Analyst,5.7,Off Campus,2026-03-14
STU20260171,Male,22,Gurugram,Tier 3,Information Technology,2024,74.6,56.5,,5.87,0,Yes,6,4,No,3,Java,C++,Intermediate,None,None,68.1,52.6,64.8,79.2,87.9,No,64.2,18,1,1,Not Placed,,,,,
STU20260172,Female,20,Hyderabad,Tier 3,Computer Science,2026,67.4,42,,5.0,3,No,0,2,No,2,SQL,Python,Beginner,Beginner,None,92.5,52.8,59.0,58.2,58.0,No,70.5,15,1,0,Not Placed,,,,,
STU20260173,Female,22,Gurugram,Tier 2,Information Technology,2025,79.6,77.6,,8.32,0,No,0,4,No,2,Java,Power BI,Advanced,Advanced,Advanced,68.9,48.0,51.4,87.0,90.1,Yes,79.2,14,8,4,Placed,Tier 3,Software Engineer,4.62,Campus Drive,2026-03-24
STU20260174,Female,21,Bengaluru,Tier 2,Computer Science,2025,76.5,75.0,,7.14,0,No,0,1,Yes,2,Java,Python,Intermediate,Intermediate,Intermediate,79.5,74.0,62.7,64.3,79.8,Yes,59.0,15,3,2,Not Placed,,,,,
STU20260175,Female,21,Gurugram,Tier 3,Civil,2026,76.1,77.9,,7.46,0,No,0,4,Yes,5,Excel,Power BI,Advanced,Advanced,Advanced,48.7,59.8,66.7,87.6,74.8,Yes,61.4,8,2,0,Not Placed,,,,,
STU20260176,Female,21,Bengaluru,Tier 3,Electronics,2025,70.1,62.5,,5.86,1,No,0,0,No,2,Power BI,Java,Beginner,None,None,48.4,43.2,63.6,73.8,66.1,Yes,84.2,14,1,0,Not Placed,,,,,
STU20260177,Male,21,Delhi,Tier 2,Computer Science,2026,74.5,79.3,,8.3,0,No,0,3,No,4,Python,Cloud Basics,Advanced,Advanced,Advanced,86.4,97.3,65.8,66.2,77.4,No,63.4,20,11,1,Not Placed,,,,,
STU20260178,Female,22,Bengaluru,Tier 2,Computer Science,2025,92.1,93.1,86.0,9.7,0,Yes,2,3,No,2,C++,Tableau,Advanced,Advanced,Advanced,64.3,41.9,93.8,60.7,73.9,Yes,64.5,17,14,4,Placed,Tier 2,Software Engineer,5.87,Campus Drive,2026-03-10
STU20260179,Female,23,Delhi,Tier 3,Electronics,2026,78.9,79.1,,7.42,3,No,0,3,No,2,Excel,Tableau,Beginner,Advanced,Intermediate,48.2,81.1,45.9,50.6,86.1,Yes,68.0,16,3,2,Not Placed,,,,,
STU20260180,Male,22,Noida,Tier 2,Electrical,2025,67.0,60.2,,6.25,0,No,0,4,No,2,Java,Tableau,Beginner,Beginner,Intermediate,53.9,56.5,73.1,52.3,99,Yes,63.3,9,3,1,Not Placed,,,,,
STU20260181,Female,20,Faridabad,Tier 2,Data Science,2024,69.7,74.3,,7.89,0,Yes,2,1,No,3,Power BI,SQL,Advanced,Advanced,Beginner,89.6,77.5,41.7,64.8,87.0,Yes,59.4,11,4,3,Placed,Tier 3,Business Analyst,4.63,Campus Drive,2026-02-04
STU20260182,Male,21,Mumbai,Tier 3,Mechanical,2026,72.7,85.5,,8.13,1,No,0,0,Yes,3,Excel,SQL,Advanced,Intermediate,Intermediate,80.7,35.8,42.8,56.5,71.7,Yes,83.5,14,1,0,Not Placed,,,,,
STU20260183,Male,20,Delhi,Tier 1,Civil,2026,91.7,96.2,,9.8,1,Yes,1,4,Yes,2,Java,SQL,Advanced,Advanced,Advanced,87.0,78.3,60.0,67.3,87.6,No,98,4,3,4,Placed,Tier 2,Product Analyst Intern,7.26,Campus Drive,2026-01-04
STU20260184,Female,22,Faridabad,Tier 3,AI & ML,2024,77.0,74.3,,8.88,2,Yes,3,3,Yes,3,Machine Learning,C++,Advanced,Advanced,Advanced,73.0,64.3,61.1,51.3,82.0,No,55.2,15,7,1,Not Placed,,,,,
STU20260185,Male,22,Dehradun,Tier 3,Information Technology,2025,81.2,87.6,,8.78,2,No,0,4,Yes,3,Java,SQL,Advanced,Advanced,Advanced,81.7,72.5,57.1,37.5,78.3,Yes,46.5,11,5,4,Placed,Tier 3,QA Analyst,4.71,Off Campus,2026-03-25
STU20260186,Female,22,Noida,Tier 3,Civil,2025,77.7,64.9,,6.57,0,Yes,3,3,No,3,Tableau,Power BI,None,Advanced,Intermediate,63.3,57.9,77.4,76.9,73.2,No,68.2,15,1,1,Not Placed,,,,,
STU20260187,Male,21,Faridabad,Tier 2,Mechanical,2026,74.4,72.0,,8.59,0,No,0,3,No,2,Excel,Java,Advanced,Intermediate,Advanced,69.6,62.6,83.7,65.7,71.1,Yes,53.6,11,5,2,Placed,Tier 3,Product Analyst Intern,5.1,Referral,2026-05-22
STU20260188,Male,24,Gurugram,Tier 1,Computer Science,2026,72.4,81.1,80.7,8.09,0,Yes,2,2,Yes,4,Java,SQL,Advanced,Intermediate,Intermediate,74.0,67.8,71.8,77.7,88.9,No,50.3,8,7,5,Placed,Tier 2,Data Analyst,5.5,Campus Drive,2026-04-04
STU20260189,Female,21,Faridabad,Tier 3,Civil,2024,80.2,71.7,,8.75,0,No,0,5,Yes,4,SQL,Java,Advanced,Advanced,Advanced,71.7,62.6,79.0,60.7,81.5,No,65.6,10,5,1,Not Placed,,,,,
STU20260190,Male,22,Ghaziabad,Tier 2,Computer Science,2025,72.0,63.8,,6.68,1,No,0,2,No,3,Java,Cloud Basics,Beginner,Intermediate,Intermediate,93.1,73.8,46.2,90.3,69.3,Yes,81.5,19,4,2,Not Placed,,,,,
STU20260191,Male,23,Bengaluru,Tier 2,Data Science,2025,63.7,60.6,,6.68,0,Yes,2,5,Yes,4,Python,Machine Learning,Intermediate,Advanced,Intermediate,69.3,61.8,83.2,54.9,64.8,Yes,62.8,13,5,5,Placed,Tier 3,Business Analyst,5.06,Referral,2026-06-22
STU20260192,Female,21,Mumbai,Tier 3,Information Technology,2026,83.0,76.9,,7.77,0,No,0,1,Yes,2,Tableau,C++,Intermediate,Intermediate,Intermediate,68.0,53.6,63.1,66.9,91.1,No,89.4,13,5,1,Not Placed,,,,,
STU20260193,Female,21,Ghaziabad,Tier 3,AI & ML,2026,84.9,80.0,,8.21,3,No,0,3,No,1,Java,Python,Intermediate,Intermediate,Advanced,40.5,47.8,33.1,48.3,65.4,Yes,57.2,13,4,0,Not Placed,,,,,
STU20260194,Female,22,Noida,Tier 3,Computer Science,2025,68.1,60.1,,7.24,1,Yes,1,3,No,1,Machine Learning,Java,Intermediate,Advanced,Intermediate,78.0,38.8,53.1,66.9,63.5,No,44.0,13,2,4,Placed,Tier 3,Frontend Developer,3.32,Campus Drive,2026-02-21
STU20260195,Male,22,Delhi,Tier 2,Civil,2026,64.4,59.9,,5.76,0,No,0,2,Yes,1,Tableau,C++,Beginner,None,None,71.1,79.8,89.3,56.4,77.8,No,96.0,12,1,3,Not Placed,,,,,
STU20260196,Male,22,Delhi,Tier 2,Electronics,2025,84.3,86.4,,9.52,0,No,0,5,No,2,Java,Python,Advanced,Advanced,Advanced,66.3,72.3,56.3,55.8,88.1,Yes,79.4,6,4,2,Placed,Tier 2,QA Analyst,6.45,Campus Drive,2026-04-08
STU20260197,Male,22,Ghaziabad,Tier 1,Computer Science,2025,76.2,62.8,,6.36,0,Yes,1,0,No,2,Cloud Basics,Excel,None,Beginner,None,93.7,77.5,66.6,89.9,90.1,Yes,81.3,13,5,0,Not Placed,,,,,
STU20260198,Female,21,Noida,Tier 2,AI & ML,2025,87.6,92.0,,9.36,0,No,0,3,No,5,Python,Machine Learning,Advanced,Advanced,Advanced,72.1,63.8,98,51.2,86.0,Yes,65.7,12,9,4,Placed,Tier 3,Data Analyst,4.21,Campus Drive,2026-06-18
STU20260199,Male,21,Mumbai,Tier 3,Computer Science,2024,88.4,89.8,,8.83,0,Yes,4,3,No,2,Python,Power BI,Advanced,Advanced,Advanced,63.3,42.9,98,65.1,79.7,No,43.6,20,10,2,Placed,Tier 2,QA Analyst,6.58,Off Campus,2026-03-20
STU20260200,Female,21,Delhi,Tier 2,Electronics,2026,65.5,80.9,,8.21,0,No,0,3,No,1,C++,Machine Learning,Beginner,Intermediate,Intermediate,68.6,52.0,75.8,65.1,74.6,No,67.1,15,5,4,Placed,Tier 3,Business Analyst,4.73,Campus Drive,2026-01-27
STU20260201,Male,21,Ghaziabad,Tier 2,Information Technology,2026,57.8,62.9,,6.84,0,No,0,3,No,3,Java,Power BI,Advanced,Intermediate,Intermediate,74.0,67.1,98,76.2,69.4,No,98,13,6,1,Not Placed,,,,,
